window_key,window,participant,asc_file,block,image,sentence_type,patient_animacy,agent_num,patient_num,condition_key,condition,filename_suffix,rt,time_bin50,time_rel,agent_prop,patient_prop,n_samples,item,time,N,agent.sum,pat.sum,log.agent,wts.agent,log.pat,wts.pat,contrast_code,participant_condition
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,4,call-1-1-r.png,direct,animate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1353,16,0.55,1,0,50,call-1-1-r.png,0.55,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,4,call-1-1-r.png,direct,animate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1353,17,0.7,1,0,50,call-1-1-r.png,0.7,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,4,call-1-1-r.png,direct,animate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1353,18,0.8,1,0,50,call-1-1-r.png,0.8,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,4,call-1-1-r.png,direct,animate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,1353,19,0.95,1,0,27,call-1-1-r.png,0.95,27,27,0,4.007333185232471,2.036363636363636,-4.007333185232471,2.036363636363636,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,4,call-2-2-r.png,inverse,animate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2507,12,0,1,0,49,call-2-2-r.png,0,49,49,0,4.59511985013459,2.0202020202020203,-4.59511985013459,2.0202020202020203,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,4,call-2-2-r.png,inverse,animate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2507,13,0.1,1,0,50,call-2-2-r.png,0.1,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,4,call-2-2-r.png,inverse,animate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2507,14,0.15,1,0,50,call-2-2-r.png,0.15,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,4,call-2-2-r.png,inverse,animate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2507,15,0.2,1,0,50,call-2-2-r.png,0.2,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,4,call-2-2-r.png,inverse,animate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2507,16,0.25,1,0,50,call-2-2-r.png,0.25,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,4,call-2-2-r.png,inverse,animate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2507,17,0.3,1,0,50,call-2-2-r.png,0.3,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,4,call-2-2-r.png,inverse,animate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2507,18,0.35,1,0,50,call-2-2-r.png,0.35,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,4,call-2-2-r.png,inverse,animate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2507,19,0.4,1,0,50,call-2-2-r.png,0.4,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,4,call-2-2-r.png,inverse,animate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2507,20,0.45,0.8,0,50,call-2-2-r.png,0.45,50,40,0,1.349926716949016,0.11992945326278659,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,4,call-2-2-r.png,inverse,animate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2507,21,0.5,0,0,50,call-2-2-r.png,0.5,50,0,0,-4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,4,call-2-2-r.png,inverse,animate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2507,22,0.55,0.06,0,50,call-2-2-r.png,0.55,50,3,0,-2.6079667425452278,0.3067669172932331,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,4,call-2-2-r.png,inverse,animate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2507,23,0.6,1,0,50,call-2-2-r.png,0.6,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,4,call-2-2-r.png,inverse,animate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2507,24,0.65,1,0,50,call-2-2-r.png,0.65,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,4,call-2-2-r.png,inverse,animate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2507,25,0.7,1,0,50,call-2-2-r.png,0.7,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,4,call-2-2-r.png,inverse,animate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2507,26,0.75,1,0,50,call-2-2-r.png,0.75,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,4,call-2-2-r.png,inverse,animate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2507,27,0.8,1,0,50,call-2-2-r.png,0.8,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,4,call-2-2-r.png,inverse,animate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2507,28,0.85,1,0,50,call-2-2-r.png,0.85,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,4,call-2-2-r.png,inverse,animate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2507,29,0.9,0.94,0,50,call-2-2-r.png,0.9,50,47,0,2.6079667425452273,0.3067669172932331,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,4,call-2-2-r.png,inverse,animate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2507,30,0.95,0,0,50,call-2-2-r.png,0.95,50,0,0,-4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,4,call-2-2-r.png,inverse,animate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,2507,31,1,0,0,4,call-2-2-r.png,1,4,0,0,-2.1972245773362196,2.2222222222222223,-2.1972245773362196,2.2222222222222223,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,12,0,0,0,49,carry-1-1-r.png,0,49,0,0,-4.59511985013459,2.0202020202020203,-4.59511985013459,2.0202020202020203,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,13,0.05,0,0,50,carry-1-1-r.png,0.05,50,0,0,-4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,14,0.1,0.2,0,50,carry-1-1-r.png,0.1,50,10,0,-1.349926716949016,0.11992945326278659,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,15,0.15,1,0,50,carry-1-1-r.png,0.15,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,16,0.2,1,0,50,carry-1-1-r.png,0.2,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,17,0.25,1,0,50,carry-1-1-r.png,0.25,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,18,0.3,0.64,0.28,50,carry-1-1-r.png,0.3,50,32,14,0.5634693572514127,0.08482328482328483,-0.9231636111619171,0.09636277751535191,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,19,0.35,0,1,50,carry-1-1-r.png,0.35,50,0,50,-4.61512051684126,2.01980198019802,4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,20,0.4,0,0.76,50,carry-1-1-r.png,0.4,50,0,38,-4.61512051684126,2.01980198019802,1.1249295969854831,0.10597402597402597,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,21,0.4,0,0,50,carry-1-1-r.png,0.4,50,0,0,-4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,22,0.45,0,0,50,carry-1-1-r.png,0.45,50,0,0,-4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,23,0.5,0,0,50,carry-1-1-r.png,0.5,50,0,0,-4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,24,0.55,0,0.16,50,carry-1-1-r.png,0.55,50,0,8,-4.61512051684126,2.01980198019802,-1.6094379124341003,0.1411764705882353,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,25,0.6,0,1,50,carry-1-1-r.png,0.6,50,0,50,-4.61512051684126,2.01980198019802,4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,26,0.65,0,0.7,50,carry-1-1-r.png,0.65,50,0,35,-4.61512051684126,2.01980198019802,0.8286926725561693,0.09268514311676511,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,27,0.7,0,0,50,carry-1-1-r.png,0.7,50,0,0,-4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,28,0.75,1,0,50,carry-1-1-r.png,0.75,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,29,0.8,1,0,50,carry-1-1-r.png,0.8,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,30,0.8,1,0,50,carry-1-1-r.png,0.8,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,31,0.85,1,0,50,carry-1-1-r.png,0.85,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,32,0.9,1,0,50,carry-1-1-r.png,0.9,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,33,0.95,0.8,0,50,carry-1-1-r.png,0.95,50,40,0,1.349926716949016,0.11992945326278659,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,43,carry-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2850,34,1,0,0,26,carry-1-1-r.png,1,26,0,0,-3.970291913552122,2.0377358490566038,-3.970291913552122,2.0377358490566038,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,23,clean-2-2-r.png,inverse,inanimate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,1634,12,0,0,0,49,clean-2-2-r.png,0,49,0,0,-4.59511985013459,2.0202020202020203,-4.59511985013459,2.0202020202020203,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,23,clean-2-2-r.png,inverse,inanimate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,1634,13,0.1,0.36,0,50,clean-2-2-r.png,0.1,50,18,0,-0.5634693572514127,0.08482328482328483,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,23,clean-2-2-r.png,inverse,inanimate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,1634,14,0.2,1,0,50,clean-2-2-r.png,0.2,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,23,clean-2-2-r.png,inverse,inanimate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,1634,15,0.3,1,0,50,clean-2-2-r.png,0.3,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,23,clean-2-2-r.png,inverse,inanimate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,1634,16,0.4,1,0,50,clean-2-2-r.png,0.4,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,23,clean-2-2-r.png,inverse,inanimate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,1634,17,0.5,1,0,50,clean-2-2-r.png,0.5,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,23,clean-2-2-r.png,inverse,inanimate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,1634,18,0.6,1,0,50,clean-2-2-r.png,0.6,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,23,clean-2-2-r.png,inverse,inanimate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,1634,19,0.7,1,0,50,clean-2-2-r.png,0.7,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,23,clean-2-2-r.png,inverse,inanimate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,1634,20,0.8,1,0,50,clean-2-2-r.png,0.8,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,23,clean-2-2-r.png,inverse,inanimate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,1634,21,0.9,1,0,50,clean-2-2-r.png,0.9,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,23,clean-2-2-r.png,inverse,inanimate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,1634,22,1,1,0,18,clean-2-2-r.png,1,18,18,0,3.6109179126442243,2.054054054054054,-3.6109179126442243,2.054054054054054,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,19,cover-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2224,12,0,0,0,49,cover-1-1-r.png,0,49,0,0,-4.59511985013459,2.0202020202020203,-4.59511985013459,2.0202020202020203,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,19,cover-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2224,13,0.1,0,0,50,cover-1-1-r.png,0.1,50,0,0,-4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,19,cover-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2224,14,0.15,0.84,0,50,cover-1-1-r.png,0.15,50,42,0,1.6094379124341003,0.1411764705882353,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,19,cover-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2224,15,0.2,0.4,0,50,cover-1-1-r.png,0.2,50,20,0,-0.3973017974690035,0.08156737305077968,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,19,cover-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2224,16,0.25,0,0,50,cover-1-1-r.png,0.25,50,0,0,-4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,19,cover-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2224,17,0.35,0,0,50,cover-1-1-r.png,0.35,50,0,0,-4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,19,cover-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2224,18,0.4,0,0,50,cover-1-1-r.png,0.4,50,0,0,-4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,19,cover-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2224,19,0.45,0.96,0,50,cover-1-1-r.png,0.45,50,48,0,2.9652730660692823,0.42061855670103093,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,19,cover-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2224,20,0.5,1,0,50,cover-1-1-r.png,0.5,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,19,cover-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2224,21,0.6,1,0,50,cover-1-1-r.png,0.6,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,19,cover-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2224,22,0.65,1,0,50,cover-1-1-r.png,0.65,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,19,cover-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2224,23,0.7,1,0,50,cover-1-1-r.png,0.7,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,19,cover-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2224,24,0.75,1,0,50,cover-1-1-r.png,0.75,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,19,cover-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2224,25,0.85,1,0,50,cover-1-1-r.png,0.85,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,19,cover-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2224,26,0.9,1,0,50,cover-1-1-r.png,0.9,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,19,cover-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2224,27,0.95,1,0,50,cover-1-1-r.png,0.95,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01.asc,19,cover-1-1-r.png,direct,inanimate,1,1,direct_1_agent_1_patient,"1 agent, 1 patient",1_agent_1_patient,2224,28,1,1,0,13,cover-1-1-r.png,1,13,13,0,3.295836866004329,2.074074074074074,-3.295836866004329,2.074074074074074,1,К01.direct_1_agent_1_patient
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,17,cover-2-2-r.png,inverse,inanimate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,3917,12,0,1,0,49,cover-2-2-r.png,0,49,49,0,4.59511985013459,2.0202020202020203,-4.59511985013459,2.0202020202020203,-1,К01.inverse_2_agents_2_patients
linguistic_encoding_1,Linguistic encoding I,К01,k01_2.asc,17,cover-2-2-r.png,inverse,inanimate,2,2,inverse_2_agents_2_patients,"2 agents, 2 patients",2_agents_2_patients,3917,13,0.05,1,0,50,cover-2-2-r.png,0.05,50,50,0,4.61512051684126,2.01980198019802,-4.61512051684126,2.01980198019802,-1,К01.inverse_2_agents_2_patients
