participant,item,type,condition,word_order,sol,time_bin_start_ms,time_bin_end_ms,agent_prop,patient_prop,n_samples
ATL_b2,21,act,A,APV,3335.000000,3300,3350,0.000000,1.000000,36
ATL_b2,22,pass,P,PAV,3563.000000,0,50,0.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,50,100,0.400000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,100,150,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,150,200,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,200,250,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,250,300,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,300,350,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,350,400,0.460000,0.540000,50
ATL_b2,22,pass,P,PAV,3563.000000,400,450,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,450,500,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,500,550,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,550,600,0.060000,0.940000,50
ATL_b2,22,pass,P,PAV,3563.000000,600,650,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,650,700,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,700,750,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,750,800,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,800,850,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,850,900,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,900,950,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,950,1000,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,1000,1050,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,1050,1100,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,1100,1150,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,1150,1200,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,1200,1250,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,1250,1300,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,1300,1350,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,1350,1400,0.680000,0.320000,50
ATL_b2,22,pass,P,PAV,3563.000000,1400,1450,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,1450,1500,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,1500,1550,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,1550,1600,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,1600,1650,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,1650,1700,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,1700,1750,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,1750,1800,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,1800,1850,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,1850,1900,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,1900,1950,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,1950,2000,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,2000,2050,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,2050,2100,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,2100,2150,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,2150,2200,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,2200,2250,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,2250,2300,0.580000,0.420000,50
ATL_b2,22,pass,P,PAV,3563.000000,2300,2350,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,2350,2400,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,2400,2450,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,2450,2500,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,2500,2550,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,2550,2600,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,2600,2650,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,2650,2700,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,2700,2750,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,2750,2800,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,2800,2850,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,2850,2900,1.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,2900,2950,0.520000,0.480000,50
ATL_b2,22,pass,P,PAV,3563.000000,2950,3000,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,3000,3050,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,3050,3100,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,3100,3150,0.000000,0.960000,50
ATL_b2,22,pass,P,PAV,3563.000000,3150,3200,0.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,3200,3250,0.000000,0.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,3250,3300,0.000000,0.980000,50
ATL_b2,22,pass,P,PAV,3563.000000,3300,3350,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,3350,3400,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,3400,3450,0.000000,1.000000,50
ATL_b2,22,pass,P,PAV,3563.000000,3450,3500,0.000000,1.000000,50
ATL_b2,23,act,none,APV,2709.000000,0,50,0.020000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,50,100,0.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,100,150,0.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,150,200,0.140000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,200,250,1.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,250,300,1.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,300,350,1.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,350,400,1.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,400,450,1.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,450,500,1.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,500,550,1.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,550,600,1.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,600,650,1.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,650,700,1.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,700,750,1.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,750,800,1.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,800,850,1.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,850,900,1.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,900,950,0.840000,0.160000,50
ATL_b2,23,act,none,APV,2709.000000,950,1000,0.000000,1.000000,50
ATL_b2,23,act,none,APV,2709.000000,1000,1050,0.000000,1.000000,50
ATL_b2,23,act,none,APV,2709.000000,1050,1100,0.000000,1.000000,50
ATL_b2,23,act,none,APV,2709.000000,1100,1150,0.000000,1.000000,50
ATL_b2,23,act,none,APV,2709.000000,1150,1200,0.000000,1.000000,50
ATL_b2,23,act,none,APV,2709.000000,1200,1250,0.000000,1.000000,50
ATL_b2,23,act,none,APV,2709.000000,1250,1300,0.000000,1.000000,50
ATL_b2,23,act,none,APV,2709.000000,1300,1350,0.000000,1.000000,50
ATL_b2,23,act,none,APV,2709.000000,1350,1400,0.000000,1.000000,50
ATL_b2,23,act,none,APV,2709.000000,1400,1450,0.000000,1.000000,50
ATL_b2,23,act,none,APV,2709.000000,1450,1500,0.160000,0.840000,50
ATL_b2,23,act,none,APV,2709.000000,1500,1550,1.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,1550,1600,1.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,1600,1650,1.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,1650,1700,1.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,1700,1750,0.160000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,1750,1800,0.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,1800,1850,0.720000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,1850,1900,1.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,1900,1950,1.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,1950,2000,1.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,2000,2050,0.820000,0.180000,50
ATL_b2,23,act,none,APV,2709.000000,2050,2100,0.000000,1.000000,50
ATL_b2,23,act,none,APV,2709.000000,2100,2150,0.000000,1.000000,50
ATL_b2,23,act,none,APV,2709.000000,2150,2200,0.000000,1.000000,50
ATL_b2,23,act,none,APV,2709.000000,2200,2250,0.000000,1.000000,50
ATL_b2,23,act,none,APV,2709.000000,2250,2300,0.000000,1.000000,50
ATL_b2,23,act,none,APV,2709.000000,2300,2350,0.000000,1.000000,50
ATL_b2,23,act,none,APV,2709.000000,2350,2400,0.000000,1.000000,50
ATL_b2,23,act,none,APV,2709.000000,2400,2450,0.000000,1.000000,50
ATL_b2,23,act,none,APV,2709.000000,2450,2500,0.000000,0.540000,50
ATL_b2,23,act,none,APV,2709.000000,2500,2550,0.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,2550,2600,0.000000,0.000000,50
ATL_b2,23,act,none,APV,2709.000000,2600,2650,0.000000,0.840000,50
ATL_b2,23,act,none,APV,2709.000000,2650,2700,0.000000,1.000000,50
ATL_b2,23,act,none,APV,2709.000000,2700,2750,0.000000,1.000000,10
ATL_b2,24,act,A,APV,1943.000000,0,50,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,50,100,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,100,150,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,150,200,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,200,250,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,250,300,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,300,350,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,350,400,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,400,450,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,450,500,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,500,550,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,550,600,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,600,650,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,650,700,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,700,750,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,750,800,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,800,850,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,850,900,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,900,950,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,950,1000,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,1000,1050,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,1050,1100,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,1100,1150,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,1150,1200,1.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,1200,1250,0.520000,0.480000,50
ATL_b2,24,act,A,APV,1943.000000,1250,1300,0.000000,1.000000,50
ATL_b2,24,act,A,APV,1943.000000,1300,1350,0.000000,1.000000,50
ATL_b2,24,act,A,APV,1943.000000,1350,1400,0.000000,1.000000,50
ATL_b2,24,act,A,APV,1943.000000,1400,1450,0.000000,1.000000,50
ATL_b2,24,act,A,APV,1943.000000,1450,1500,0.000000,1.000000,50
ATL_b2,24,act,A,APV,1943.000000,1500,1550,0.000000,1.000000,50
ATL_b2,24,act,A,APV,1943.000000,1550,1600,0.000000,0.280000,50
ATL_b2,24,act,A,APV,1943.000000,1600,1650,0.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,1650,1700,0.000000,0.000000,50
ATL_b2,24,act,A,APV,1943.000000,1700,1750,0.000000,0.600000,50
ATL_b2,24,act,A,APV,1943.000000,1750,1800,0.000000,1.000000,50
ATL_b2,24,act,A,APV,1943.000000,1800,1850,0.000000,1.000000,50
ATL_b2,24,act,A,APV,1943.000000,1850,1900,0.000000,1.000000,50
ATL_b2,24,act,A,APV,1943.000000,1900,1950,0.000000,1.000000,44
ATL_b2,3,act,A,APV,2649.000000,0,50,0.000000,1.000000,50
ATL_b2,3,act,A,APV,2649.000000,50,100,0.000000,1.000000,50
ATL_b2,3,act,A,APV,2649.000000,100,150,0.000000,1.000000,50
ATL_b2,3,act,A,APV,2649.000000,150,200,0.000000,1.000000,50
ATL_b2,3,act,A,APV,2649.000000,200,250,0.000000,1.000000,50
ATL_b2,3,act,A,APV,2649.000000,250,300,0.000000,1.000000,50
ATL_b2,3,act,A,APV,2649.000000,300,350,0.000000,1.000000,50
ATL_b2,3,act,A,APV,2649.000000,350,400,0.000000,1.000000,50
ATL_b2,3,act,A,APV,2649.000000,400,450,0.860000,0.140000,50
ATL_b2,3,act,A,APV,2649.000000,450,500,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,500,550,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,550,600,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,600,650,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,650,700,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,700,750,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,750,800,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,800,850,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,850,900,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,900,950,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,950,1000,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,1000,1050,0.840000,0.160000,50
ATL_b2,3,act,A,APV,2649.000000,1050,1100,0.000000,1.000000,50
ATL_b2,3,act,A,APV,2649.000000,1100,1150,0.000000,1.000000,50
ATL_b2,3,act,A,APV,2649.000000,1150,1200,0.000000,1.000000,50
ATL_b2,3,act,A,APV,2649.000000,1200,1250,0.000000,1.000000,50
ATL_b2,3,act,A,APV,2649.000000,1250,1300,0.000000,1.000000,50
ATL_b2,3,act,A,APV,2649.000000,1300,1350,0.000000,1.000000,50
ATL_b2,3,act,A,APV,2649.000000,1350,1400,0.000000,1.000000,50
ATL_b2,3,act,A,APV,2649.000000,1400,1450,0.000000,1.000000,50
ATL_b2,3,act,A,APV,2649.000000,1450,1500,0.000000,1.000000,50
ATL_b2,3,act,A,APV,2649.000000,1500,1550,0.000000,1.000000,50
ATL_b2,3,act,A,APV,2649.000000,1550,1600,0.740000,0.260000,50
ATL_b2,3,act,A,APV,2649.000000,1600,1650,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,1650,1700,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,1700,1750,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,1750,1800,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,1800,1850,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,1850,1900,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,1900,1950,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,1950,2000,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,2000,2050,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,2050,2100,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,2100,2150,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,2150,2200,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,2200,2250,0.740000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,2250,2300,0.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,2300,2350,0.560000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,2350,2400,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,2400,2450,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,2450,2500,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,2500,2550,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,2550,2600,1.000000,0.000000,50
ATL_b2,3,act,A,APV,2649.000000,2600,2650,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,0,50,0.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,50,100,0.000000,0.540000,50
ATL_b2,4,act,P,APV,3088.000000,100,150,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,150,200,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,200,250,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,250,300,0.860000,0.140000,50
ATL_b2,4,act,P,APV,3088.000000,300,350,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,350,400,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,400,450,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,450,500,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,500,550,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,550,600,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,600,650,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,650,700,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,700,750,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,750,800,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,800,850,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,850,900,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,900,950,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,950,1000,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,1000,1050,0.720000,0.280000,50
ATL_b2,4,act,P,APV,3088.000000,1050,1100,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,1100,1150,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,1150,1200,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,1200,1250,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,1250,1300,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,1300,1350,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,1350,1400,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,1400,1450,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,1450,1500,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,1500,1550,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,1550,1600,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,1600,1650,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,1650,1700,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,1700,1750,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,1750,1800,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,1800,1850,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,1850,1900,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,1900,1950,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,1950,2000,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,2000,2050,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,2050,2100,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,2100,2150,0.180000,0.820000,50
ATL_b2,4,act,P,APV,3088.000000,2150,2200,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,2200,2250,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,2250,2300,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,2300,2350,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,2350,2400,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,2400,2450,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,2450,2500,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,2500,2550,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,2550,2600,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,2600,2650,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,2650,2700,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,2700,2750,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,2750,2800,1.000000,0.000000,50
ATL_b2,4,act,P,APV,3088.000000,2800,2850,0.560000,0.440000,50
ATL_b2,4,act,P,APV,3088.000000,2850,2900,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,2900,2950,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,2950,3000,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,3000,3050,0.000000,1.000000,50
ATL_b2,4,act,P,APV,3088.000000,3050,3100,0.000000,1.000000,39
ATL_b2,5,act,none,APV,3730.000000,0,50,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,50,100,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,100,150,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,150,200,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,200,250,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,250,300,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,300,350,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,350,400,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,400,450,0.460000,0.540000,50
ATL_b2,5,act,none,APV,3730.000000,450,500,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,500,550,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,550,600,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,600,650,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,650,700,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,700,750,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,750,800,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,800,850,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,850,900,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,900,950,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,950,1000,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,1000,1050,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,1050,1100,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,1100,1150,0.500000,0.500000,50
ATL_b2,5,act,none,APV,3730.000000,1150,1200,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,1200,1250,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,1250,1300,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,1300,1350,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,1350,1400,0.000000,0.740000,50
ATL_b2,5,act,none,APV,3730.000000,1400,1450,0.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,1450,1500,0.000000,0.500000,50
ATL_b2,5,act,none,APV,3730.000000,1500,1550,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,1550,1600,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,1600,1650,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,1650,1700,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,1700,1750,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,1750,1800,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,1800,1850,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,1850,1900,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,1900,1950,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,1950,2000,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,2000,2050,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,2050,2100,0.000000,1.000000,50
ATL_b2,5,act,none,APV,3730.000000,2100,2150,0.100000,0.900000,50
ATL_b2,5,act,none,APV,3730.000000,2150,2200,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,2200,2250,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,2250,2300,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,2300,2350,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,2350,2400,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,2400,2450,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,2450,2500,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,2500,2550,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,2550,2600,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,2600,2650,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,2650,2700,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,2700,2750,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,2750,2800,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,2800,2850,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,2850,2900,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,2900,2950,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,2950,3000,0.340000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,3000,3050,0.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,3050,3100,0.740000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,3100,3150,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,3150,3200,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,3200,3250,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,3250,3300,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,3300,3350,1.000000,0.000000,50
ATL_b2,5,act,none,APV,3730.000000,3350,3400,0.380000,0.620000,50
